-1.000000,-0.000017,-0.016639,-0.000147,-0.000955
-1.000000,-0.000017,-0.016639,-0.000147,-0.000955
-1.000000,0.000000,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,0.000000,0.000000
-1.000000,0.000000,0.000000,0.000000,0.000000
0,-0.988537,-2.846764,-1.826459,-0.574182, 
0,-0.988352,-2.846283,-1.826083,-0.573461, 
0,-0.988661,-2.846667,-1.826228,-0.573428, 
0,-0.988714,-2.849404,-1.826114,-0.573191, 
0,-0.988307,-2.847755,-1.825892,-0.572127, 
0,-0.988564,-2.848407,-1.826927,-0.573199, 
0,-0.987715,-2.848415,-1.826165,-0.571779, 
0,-0.988121,-2.848661,-1.826129,-0.572144, 
0,-0.988412,-2.850052,-1.825606,-0.572706, 
0,-0.985760,-2.848503,-1.823627,-0.571330, 
0,-0.987301,-2.851310,-1.824841,-0.572332, 
0,-0.987461,-2.852852,-1.824602,-0.572253, 
0,-0.988178,-2.855716,-1.826515,-0.573566, 
0,-0.986442,-2.851026,-1.824438,-0.570086, 
0,-0.998357,-2.865269,-1.833573,-0.584083, 
0,-0.987521,-2.849198,-1.824396,-0.572400, 
0,-0.986685,-2.850745,-1.822829,-0.572708, 
6,-0.986385,-2.854480,-1.822271,-0.572076,"Test Substance Added"
7,-0.985955,-2.855065,-1.822374,-0.571608,"END OF CALIBRATION"
